Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=R3bOs9ovU0M,irrelevant,Personal Care & Beauty,"hair tool dyson ad, hair dryer"
https://www.youtube.com/watch?v=_g0EhUr9KVc,irrelevant,Software,"whiteboard software for work, in collaboration with the software 'jira'"
https://www.youtube.com/watch?v=rqHHFnV7hVc,child directed,Toys,hot wheels cars ad
https://www.youtube.com/watch?v=atBZePcakXQ,irrelevant,Travel & Adventure,"fun, adventure, and activities in abu dhabi"
https://www.youtube.com/watch?v=fOdo1GkzZAk,child directed,Educational Content,animated video with mathematical questions
https://www.youtube.com/watch?v=9Q5YI45UmCU,inaudible,Different Language,"some ad in german, not understandable"
https://www.youtube.com/watch?v=DZiCfDq9Cjw,irrelevant,Fashion,clothing brand ad
https://www.youtube.com/watch?v=_W6im5sQiyw,irrelevant,Machinery,industry electronics talk
https://www.youtube.com/watch?v=-tnEqm9rric,irrelevant,Travel & Adventure,travel guide
https://www.youtube.com/watch?v=y70p0sejXOQ,irrelevant,News & Current Affairs,app with all the news 
https://www.youtube.com/watch?v=7TzJd05NrxE,irrelevant,News & Current Affairs,company which collects data on stuff like weather changes to help people and government
https://www.youtube.com/watch?v=5njbn5VUw3I,inaudible,Different Language,"probably a german ad, but mostly text, so not understanable that what its about"
https://www.youtube.com/watch?v=MEjJ3irIVpE,irrelevant,Software,data migration software
https://www.youtube.com/watch?v=4rA5ueFbGO0,irrelevant,Gaming & Entertainment,video game but not for kids <9years old
https://www.youtube.com/watch?v=CXiyPfWtuUc,irrelevant,Fashion,nike ad for clothes and shoes/trainers
https://www.youtube.com/watch?v=yD4XO03yt4A,inaudible,Different Language,"probably a german ad, but mostly text, so not understanable that what its about"
https://www.youtube.com/watch?v=tzmGUNGYpoU,child directed,Toys,barbie doll ad
https://www.youtube.com/watch?v=zaYMnSkDzBs,irrelevant,Business & Entrepreneurship,consulting for multiple stuff
https://www.youtube.com/watch?v=SGLaiD55sgM,irrelevant,Home and Office,bathroom retailer ad
https://www.youtube.com/watch?v=HoPDI1T1kvI,irrelevant,Autos & Vehicles,hyundai cars ad
https://www.youtube.com/watch?v=e4dVH-moYU0,irrelevant,Home and Office,smart meter for more reliable gas services
https://www.youtube.com/watch?v=SU7FwXBUfck,irrelevant,Software,job finsding website
https://www.youtube.com/watch?v=6VXFjRaouJI,irrelevant,Software,web service for making websites
https://www.youtube.com/watch?v=eXmwb8f8_pc,irrelevant,Fashion,clothing website ad
https://www.youtube.com/watch?v=TA-hCkhysbE,irrelevant,Home and Office,bathroom cleaning gel
https://www.youtube.com/watch?v=KaAmlBaUJu4,irrelevant,Fashion,jewellry ad
https://www.youtube.com/watch?v=pOQK9KTlG6c,irrelevant,Business & Entrepreneurship,business card providing service
https://www.youtube.com/watch?v=nptWP7G8hOY,irrelevant,Software,grammarly
https://www.youtube.com/watch?v=iQxed0fTtiQ,irrelevant,Home and Office,furniture ad
https://www.youtube.com/watch?v=BT-M2pajr-4,irrelevant,Travel & Adventure,camping and music
https://www.youtube.com/watch?v=iETos7J-3SY,irrelevant,Personal Development,cultral importance in professional area
https://www.youtube.com/watch?v=HEaikVlUgMY,irrelevant,Software,adobe acrobat
https://www.youtube.com/watch?v=2Ep0Zet7OAY,inaudible,Different Language,malayalam song
https://www.youtube.com/watch?v=x_OQ9EEFb78,child directed,Toys,barbie toys
https://www.youtube.com/watch?v=-VrYPnw6ErQ,child directed,Toys,"teddy bears, sleeping toys for children"
https://www.youtube.com/watch?v=-ma-zLlW8oE,irrelevant,Travel & Adventure,home rental like airbnb
https://www.youtube.com/watch?v=rXiRZ10lQWA,child directed,Toys,car toys
https://www.youtube.com/watch?v=YMFtTWhzH2k,inappropriate,Adult Suggestive Content,"song with Adult Suggestive Content, relationships"
https://www.youtube.com/watch?v=iwzxr7UXb7A,irrelevant,Travel & Adventure,a new massive place being built in Saudi Arabia
https://www.youtube.com/watch?v=-9m710pHDK4,inappropriate,Adult Suggestive Content,slight Adult Suggestive Content in a music video
https://www.youtube.com/watch?v=an-96DZu5uk,child directed,Toys,hotwheels
https://www.youtube.com/watch?v=XODMdLPVP0o,irrelevant,Autos & Vehicles,wheel cleaner ad
https://www.youtube.com/watch?v=bYlamYW-YqA,irrelevant,Personal Development,yt permium for meditation
https://www.youtube.com/watch?v=LiaMSjN7ad0,irrelevant,Gaming & Entertainment,"vr pet, rated not for younger kids"
https://www.youtube.com/watch?v=zF3FBVvTeyY,irrelevant,Gaming & Entertainment,magic cube ad
https://www.youtube.com/watch?v=JwzDJOTLAyI,irrelevant,Personal Care & Beauty,sanitary pads/liners ad
https://www.youtube.com/watch?v=BGSkohhD6pg,irrelevant,Home and Lifestyle,vaccum etc
https://www.youtube.com/watch?v=7-o_mKgbA1k,irrelevant,Travel & Adventure,"camping in nature, activities ad"
https://www.youtube.com/watch?v=g04gRavzaKM,irrelevant,Education & Learning,book/novel ad
https://www.youtube.com/watch?v=XESosEIIs00,inappropriate,Display of weapons,"peter pan movie ad, display of swords/swrodfight"
https://www.youtube.com/watch?v=BboGhse59Lc,child directed,Toys,dinosaur toys ad
https://www.youtube.com/watch?v=PlWazCWF1ME,irrelevant,Travel & Adventure,"hiking, swimming, outdoor activities etc"
https://www.youtube.com/watch?v=PdMeUv_EDl8,inaudible,Different Language,"korean video, seems like a reality tv show"
https://www.youtube.com/watch?v=ZrEY68JYQO4,irrelevant,Gaming & Entertainment,mermaid movie ad
https://www.youtube.com/watch?v=Yc3BMUrI9_8,irrelevant,Tech & Gadgets,mobile/ network services ad
https://www.youtube.com/watch?v=Opz1yU2tax0,irrelevant,Software,service for migrating data easily
https://www.youtube.com/watch?v=0V2YFTNOj1w,irrelevant,Fashion,"clothing brand, next, ad"
https://www.youtube.com/watch?v=VjCe3QqF6uw,irrelevant,Gaming & Entertainment,yt premium ad
