Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=QSszfCOX0IA,inappropriate,Physical Violence,netflix ad includes clips of weapons and violence
https://www.youtube.com/watch?v=nZ_ChJpufrc,inappropriate,Offensive language,Courtroom includes people fighting and using offensive language
https://www.youtube.com/watch?v=l8otXmBNXVA,irrelevant,Software,shopify app for making websites
https://www.youtube.com/watch?v=G8p9ZrpRlm8,irrelevant,Education & Learning,Sheffield Hallam University. Law school
https://www.youtube.com/watch?v=adyOecb9LJc,inappropriate,Physical Violence,Citadel show trailer with physical violence
https://www.youtube.com/watch?v=Hb6ZMPgpwLo,irrelevant,Education & Learning,"Grammarly ad, software that helps with grammatical errors and sentence structure."
https://www.youtube.com/watch?v=jFEKgMyFCP0,irrelevant,Education & Learning,"Grammarly ad, software that helps with grammatical errors and sentence structure."
https://www.youtube.com/watch?v=TxG4s_y8jqc,irrelevant,Machinery,rotor spray
https://www.youtube.com/watch?v=wRShfv9LlLQ,irrelevant,Food and Cooking,nescafe coffee ad
https://www.youtube.com/watch?v=D0nEtDS9PuY,inappropriate,Offensive language,Courtroom includes people fighting and using offensive language
https://www.youtube.com/watch?v=3bK4x4YFdz4,irrelevant,Personal Care & Beauty,beauty skincare products
https://www.youtube.com/watch?v=ruFrKeuRMDQ,irrelevant,Health and Wellness,IBS relief med
https://www.youtube.com/watch?v=0ugMdmCxqKU,irrelevant,Software,Wix for making websites
https://www.youtube.com/watch?v=KcOy_vH48U0,inappropriate,Physical Violence,transformers movie trailer
https://www.youtube.com/watch?v=dDrf5oYEJmE,irrelevant,Fashion,shoe brand ad
https://www.youtube.com/watch?v=Vj7z8WbHw5c,irrelevant,Fashion,summer fashion brand
https://www.youtube.com/watch?v=ZFN5uWN-J04,irrelevant,Fashion,summer fashion brand
https://www.youtube.com/watch?v=W40UL1uX-G0,irrelevant,Software,Collaboration software
https://www.youtube.com/watch?v=bd_lC3aa9qM,irrelevant,Machinery,coffee machine ad
https://www.youtube.com/watch?v=VtVeia2Wgas,irrelevant,Tech & Gadgets,canon camera ad
https://www.youtube.com/watch?v=h-rAk_zOLiU,irrelevant,Fashion,Levi's ad
https://www.youtube.com/watch?v=n82xlnU3mzg,irrelevant,Travel & Adventure,club company ad
https://www.youtube.com/watch?v=wzdQw3z4xr8,irrelevant,Education & Learning,getting answers from your intuition master classes
https://www.youtube.com/watch?v=00esW6UPfOA,irrelevant,Health and Wellness,IBS relief med
