Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=WXNVLMgvoTg,inappropriate,Scariness,ad pertains to a playthrough of a game; shows a monster killing a tiger; 
https://www.youtube.com/watch?v=cjkYpV5t0w0,irrelevant,Home and Lifestyle,ad pertains to switchboards for homes
https://www.youtube.com/watch?v=Trfs2gXYi8k,irrelevant,Software,ad pertains to discounts at an ecommerce site called Singer
https://www.youtube.com/watch?v=uRo3nIVEgZM,inappropriate,Scariness,ad is about spells; scary
https://www.youtube.com/watch?v=4lfREv23G4w,inappropriate,Physical Violence,ad pertains to a video game; shows violent themes; some suggestive content as well; scariness
https://www.youtube.com/watch?v=HoftgNuj8bE,inappropriate,Adult Suggestive Content,ad pertains to a music video; inherent romantic dynamic; displays of Adult Suggestive Content
https://www.youtube.com/watch?v=ZPJnQ-9SAuc,irrelevant,Travel & Adventure,ad pertains to a hotel
https://www.youtube.com/watch?v=j7Kx1oJPsAM,irrelevant,Cooking and Food,ad pertains to Maggi noodles
https://www.youtube.com/watch?v=JKDYEHOtx4s,child directed,Storytelling,ad pertains to an animated fairytale for kids
https://www.youtube.com/watch?v=ofm_VNSAvKI,irrelevant,News & Current Affairs,ad pertians to news about providing emergency relief to families
https://www.youtube.com/watch?v=F-wkDbgbqwE,irrelevant,Home and Lifestyle,ad pertains to a multifunction rice cooker
https://www.youtube.com/watch?v=igVltXAqYP0,irrelevant,Education & Learning,ad pertains to a higher education network in Sri lanka called ESOFT
https://www.youtube.com/watch?v=5-MP30epvIw,child directed,Parenting & Family,ad pertains to minecraft
https://www.youtube.com/watch?v=nEuO3Ls39tI,inappropriate,Physical Violence,ad pertains to a battle game; shows armies fighting; sounds of stabbing and dying
https://www.youtube.com/watch?v=OHb-N2yazfo,child directed,Storytelling,ad pertains to Italian Fairy Tales
https://www.youtube.com/watch?v=PpCZPdLC6Cc,inappropriate,Offensive language,ad pertains to a music video; some frames may be scary for children; shows smoking; offensive language; 
https://www.youtube.com/watch?v=mS3N54d7NQg,irrelevant,Fashion,ad pertains to a jewellery business
https://www.youtube.com/watch?v=Dkz6C4lF8os,irrelevant,Finance & Legal,ad pertains to a segment talking about Australia closing its borders due to illegal immigration; 
https://www.youtube.com/watch?v=xEf4zF0oQY0,inappropriate,Physical Violence,ad pertains to a movie trailer; shows blood on a knife; scariness; inappropriate dancing; physical violence; blood; shows a throat being cut
https://www.youtube.com/watch?v=4nSCaTz6MGM,irrelevant,Travel & Adventure,ad pertains to the hotel Montelone in New Orleans
https://www.youtube.com/watch?v=RCzbZbwT8JQ,irrelevant,Fitness & Exercise,ad pertains to the Powehouse Gym Elite
https://www.youtube.com/watch?v=YXgXw25E5RU,irrelevant,Software,ad pertains to Grammarly
https://www.youtube.com/watch?v=7zOZbmm80kM,irrelevant,Travel & Adventure,ad pertains to a tourism promotion
https://www.youtube.com/watch?v=Fm9krnyIunE,inappropriate,Interpersonal Violence,ad pertains to a Pubjabi song; gunshots in sound; shows people drinking from cups (which may be suggestive of drinking); shows people at a crime scene; glorifies crime; 
https://www.youtube.com/watch?v=TOj784PChEU,inappropriate,Offensive language,ad pertains to a rap song; contains offensive language and gestures; smoking; drinking; scariness
https://www.youtube.com/watch?v=UUxJlzEVicI,irrelevant,Software,ad pertains to Waalaxy tool for automating linkedin prospect search 
https://www.youtube.com/watch?v=4EwxbCpsiyE,inappropriate,Inappropriate Clothing,ad pertains to a music video; in a different language; proper subtitles not present; suggestive dancing and inappropriate clothing
https://www.youtube.com/watch?v=MZuyu9ZcQhU,inappropriate,Physical Violence,ad pertains to a movie trailer; religious in nature; shows fighting and display of weapons; 
https://www.youtube.com/watch?v=SsL6RVQlIRk,irrelevant,Software,ad pertains to Grammarly
https://www.youtube.com/watch?v=kaJQCcz_lus,irrelevant,Machinery,ad pertains to making plastic bottles in a factory
https://www.youtube.com/watch?v=eEPsqQcn8FE,inappropriate,Offensive language,ad pertains to a music video; offensive language; gangs; drinking; sounds of shooting; smoking; themes pertaining to crime; displays of weapons; offensive gestures; inappropriate clothing and dancing
https://www.youtube.com/watch?v=ej_Hi9lHyfc,irrelevant,Personal Care & Beauty,ad pertains to perfumes by Forest Essentials
https://www.youtube.com/watch?v=Vynk_5pmSYw,irrelevant,Music & Performance,ad pertains to a music video;
https://www.youtube.com/watch?v=2YKQRSzY3Rs,inappropriate,"Drinking, drugs, smoking",ad pertains to a music video;  in a different language; no subtitles; gestures  about smoking and shooting; alcohol; 
https://www.youtube.com/watch?v=cLthAiz_PnQ,inappropriate,Scariness,ad pertains to a horror movie; scariness; features possessed corpses
https://www.youtube.com/watch?v=oWbhqm4zjP0,irrelevant,Software,ad pertains to an assistance tool for software developers
https://www.youtube.com/watch?v=w7-llnFTk8Q,inappropriate,Inappropriate Clothing,ad pertains to a music video; offensive language; inappropriate clothing; 
https://www.youtube.com/watch?v=g_UwapIcPPM,irrelevant,Machinery,ad pertians to tools and equipments at Northern Tools
https://www.youtube.com/watch?v=6rGDTLfjzrM,irrelevant,Gaming & Entertainment,"ad pertains to GTA V, game itself is rated 18+; "
https://www.youtube.com/watch?v=5QiOO1bQc0k,irrelevant,Food and Cooking,ad pertains to Nescafe coffee
https://www.youtube.com/watch?v=Tu_r1RhtMaM,irrelevant,Tech & Gadgets,ad pertains to Soundtoys's music device
https://www.youtube.com/watch?v=PQJ4NsUbMJg,irrelevant,Machinery,ad pertains to ship to shore cranes; shwos off the machinery in the crane
https://www.youtube.com/watch?v=5yChx37K2rQ,irrelevant,Food and Cooking,ad pertains to Nestle's nutritional products
https://www.youtube.com/watch?v=GwVKlRVAZtA,irrelevant,Software,ad pertains to ReiBoot to fix stuck iPhones
https://www.youtube.com/watch?v=oUiEhA2pvGk,inappropriate,Fight sports,ad pertains to a music video; shows boxing; 
https://www.youtube.com/watch?v=INZobbVDEL0,irrelevant,Parenting & Family,ad pertains to kid's slippers
https://www.youtube.com/watch?v=2Vp58rTvryg,irrelevant,Social Issues & Activism,ad pertains to sustainable buildings
https://www.youtube.com/watch?v=9qEbP0NpZiU,irrelevant,Fashion,ad pertains to Men's pullover hoodies
https://www.youtube.com/watch?v=ti53SexlYG0,inappropriate,Display of weapons,"ad pertains to a gaming addon called Powder, shows a shooting game; display of weapons; explosions"
https://www.youtube.com/watch?v=4Bfit_2yitg,inaudible,Different Language,ad pertains to a Turkish music video; proper subtitles not available; 
https://www.youtube.com/watch?v=kVjk1W65B04,inappropriate,Inappropriate Clothing,ad pertains to a music video; inappropriate clothing and dancing;  
https://www.youtube.com/watch?v=34u1sOLrgVo,child directed,Educational Content,ad pertains to Adapted Mind's cartoon for teaching kids math
https://www.youtube.com/watch?v=uTEU_etIEDo,irrelevant,Cooking and Food,"ad pertains to ENO, a drink for better digestion"
https://www.youtube.com/watch?v=NOAq51QOdNE,child directed,Cooking and Food,ad pertains to Nestle's Ceregrow for kids
https://www.youtube.com/watch?v=CllAJ6PkRIA,irrelevant,Health and Wellness,ad pertains to weight loss tablets
https://www.youtube.com/watch?v=TZ6ryPWaI9A,child directed,Cooking and Food,ad pertains to Diamond milk for children
