Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=_JVlq6z_aGo,irrelevant,Social Issues & Activism,Ad for UN's sustainable development goals and interviews of young adults on how to reach them
https://www.youtube.com/watch?v=8iWD7UtQ0H4,irrelevant,Finance & Legal,Ad for a money transfer service showing a girl playing a violin and a man sending money via an app
https://www.youtube.com/watch?v=Y4q5vI3pfHE,irrelevant,Fashion,Ad showing a luxury watch. shows it in different lighting conditions and its features
https://www.youtube.com/watch?v=vyn3ErKURCA,irrelevant,Autos & Vehicles,Ad for a car company emphasising on green energy
https://www.youtube.com/watch?v=rFgBGGMv1kE,irrelevant,Autos & Vehicles,Ad showing people riding bmw bikes across the country
https://www.youtube.com/watch?v=I9lMQ7jo3m0,child directed,Toys,ad for lego based toy cars. ad shows variety of toys
https://www.youtube.com/watch?v=u3G5zR3a-XQ,irrelevant,Home and Lifestyle,Ad for a company that sells floor heating solutions
https://www.youtube.com/watch?v=H5bXx-L6koA,irrelevant,Autos & Vehicles,Ad for Nissan's crossover suv in sweden showing its interior
https://www.youtube.com/watch?v=5zl9griwpHM,irrelevant,Autos & Vehicles,Ad for a hybrid vehicle
https://www.youtube.com/watch?v=xsJoxAm31nQ,irrelevant,Autos & Vehicles,Ad showing different features of a boat
https://www.youtube.com/watch?v=lpD5S3gCDZU,irrelevant,Tech & Gadgets,Ad for sales on home consumer technology
https://www.youtube.com/watch?v=F4dLefOYUIU,irrelevant,Nature & Environment,Ad for fertilizers for farmers and plant enthusiasts
https://www.youtube.com/watch?v=xis-u5vGsFs,irrelevant,Autos & Vehicles,Ad showing features of Kia Sportage
https://www.youtube.com/watch?v=dh33LgiFZtc,irrelevant,Tech & Gadgets,Ad for a gaming laptop which tells how its customers prefer it
https://www.youtube.com/watch?v=-8hb56xP_Z8,irrelevant,Sports & Athletics,Ad showing horseshoes being fitted for race horses
https://www.youtube.com/watch?v=3pLbcWC12Ow,irrelevant,Fashion,Ad for a ring company with a model wearing different rings
https://www.youtube.com/watch?v=-Yzi707xf5Y,irrelevant,Travel & Adventure,Ad showing a man enjoing nature
https://www.youtube.com/watch?v=EQbT2Usi2iY,irrelevant,Software,An ecommerce platform for getting items. shows a woman getting her stuff from there
https://www.youtube.com/watch?v=ZIlihJvmhVk,irrelevant,Software,ad for a company that provides file format modification APIs
https://www.youtube.com/watch?v=2VY2FWTUi-Y,irrelevant,Machinery,Ad for industrial rubber parts
https://www.youtube.com/watch?v=e08cYB9K97c,irrelevant,Business & Entrepreneurship,ad for a company that assists in workplace management
https://www.youtube.com/watch?v=BXGXV5N1eKE,irrelevant,Autos & Vehicles,Ad for an offroad camping vehicle
https://www.youtube.com/watch?v=1cDeAfoe8H8,irrelevant,Business & Entrepreneurship,Ad for a business management utility
https://www.youtube.com/watch?v=MFciThGsY4s,irrelevant,Finance & Legal,Ad showing a money transfer company's system
https://www.youtube.com/watch?v=Imlwc6AB5R8,irrelevant,Home and Lifestyle,ad for a toolkit for home renovation
https://www.youtube.com/watch?v=ZelVyOCWqAU,inappropriate,Adult Suggestive Content,Ad about a Punjabi Music video. Song and video has an underlying romantic tone. Nothing very explicit however
https://www.youtube.com/watch?v=SHqsuu1i81c,irrelevant,Fashion,Ad for a eastern fasion collection for women
https://www.youtube.com/watch?v=SznZQ968H78,irrelevant,Autos & Vehicles,Ad for Nissan's crossover suv in sweden
https://www.youtube.com/watch?v=Afb1c6vDkmw,irrelevant,Music & Performance,Ad about a music store and its catalogue of instruments
https://www.youtube.com/watch?v=F_u203QGvWI,irrelevant,Autos & Vehicles,Ad showing Kia's car lineup
https://www.youtube.com/watch?v=PmKJQyA8IoY,irrelevant,Machinery,Ad for industrial rubber parts
https://www.youtube.com/watch?v=ERNCT_cYCdI,child directed,Cartoons,ad for the cartoon series The Heroic Quest of the Valiant Prince Ivandoe
https://www.youtube.com/watch?v=yLSOcKmWvAQ,irrelevant,Health and Wellness,Ad for a tissue paper. Shows a man shielding a sneeze for another woman
https://www.youtube.com/watch?v=ZiG6_qOoWOc,irrelevant,Sports & Athletics,A couple of men discussing sports in swedish
https://www.youtube.com/watch?v=ttOwcQaEzX0,child directed,Play and Adventure,Ad for an open air theme park
https://www.youtube.com/watch?v=1Vjhcjq9c8Q,irrelevant,Finance & Legal,Ad for a bank showing off its awards
https://www.youtube.com/watch?v=cpKJWVPHMfk,child directed,Toys,Ad for nerf guns for 5-6 year olds playing with family
https://www.youtube.com/watch?v=cGoIOvxD2rA,irrelevant,Home and Lifestyle,Ad showing off a small home
https://www.youtube.com/watch?v=YG8GVvWzmiU,irrelevant,Tech & Gadgets,Ad for an automatic lawn trimmer
https://www.youtube.com/watch?v=1dtzSRlfBDk,child directed,Educational Content,ad about a Math and logic based visual game.  Contained no monetary information
https://www.youtube.com/watch?v=KK-lKMteE4E,child directed,Travel & Adventure,Ad for a safari theme park
https://www.youtube.com/watch?v=NmKL8hq4El0,irrelevant,Software,Ad for a product management software
https://www.youtube.com/watch?v=N9o-YzKcvKE,irrelevant,Software,app for apparel management
https://www.youtube.com/watch?v=-7mSXKxLcMA,child directed,Play and Adventure,Ad for a water park
https://www.youtube.com/watch?v=uT3X3lWQkZ0,irrelevant,Health and Wellness,Ad for spectacles. shows a senior naked but is covered through a book so no visible nudity
https://www.youtube.com/watch?v=KCuji3qWmZQ,irrelevant,Autos & Vehicles,Ad showing the origin of the Kia automotive brand
https://www.youtube.com/watch?v=B_HPCuTw7Ps,irrelevant,Home and Lifestyle,Ad showing different home and furniture items
https://www.youtube.com/watch?v=23qjg7kcLk4,irrelevant,Home and Lifestyle,Ad showing people furnishing a home
https://www.youtube.com/watch?v=mjxewpQ35wI,irrelevant,Travel & Adventure,ad for a cruise company's offerings
https://www.youtube.com/watch?v=XfhRPZprDa4,irrelevant,Home and Lifestyle,Ad for a home furnishing company
https://www.youtube.com/watch?v=VzWlUcoxvmY,inappropriate,"Drinking, drugs, smoking",Ad with lyrics referencing intoxication. Inappropriate lyrics
https://www.youtube.com/watch?v=4lRv4Iv7WIA,child directed,Toys,Ad for legos designed as minecraft blocks
https://www.youtube.com/watch?v=dnLinECk01g,irrelevant,Home and Lifestyle,Ad showing a lineup of furniture
https://www.youtube.com/watch?v=IxzkXzmNxCM,irrelevant,Health and Wellness,Ad for spectacles. shows a senior naked but is covered through a book so no visible nudity
https://www.youtube.com/watch?v=hgjNGN7UNR8,irrelevant,Autos & Vehicles,Ad showing Kia's design philosophy
https://www.youtube.com/watch?v=OqGmZFiZDT8,child directed,Toys,Ad of toys and a video game based on lego
https://www.youtube.com/watch?v=d9SPayPA0Co,irrelevant,Social Issues & Activism,Ad for UN's sustainable development goals and interviews of young adults on how to reach them
https://www.youtube.com/watch?v=zmm0ME1QZ9k,irrelevant,Travel & Adventure,Ad showing a seaside resort
https://www.youtube.com/watch?v=0Ahim5aJmp8,inappropriate,Adult Suggestive Content,Ad for a kpop song having intimate lyrics
https://www.youtube.com/watch?v=-tp43AxnO18,child directed,Cartoons,Ad of a cartoon based in the lego franchise
https://www.youtube.com/watch?v=9suvAhpbQXo,irrelevant,Tech & Gadgets,Ad for external battery packs
https://www.youtube.com/watch?v=YOOZH2oI07A,irrelevant,Software,ad for a calling software dedicated to businesses
https://www.youtube.com/watch?v=FOjro-vK1PY,irrelevant,Autos & Vehicles,Ad showing Kia's EV technology
https://www.youtube.com/watch?v=cANziVvWPj8,irrelevant,Business & Entrepreneurship,Ad for a security provider
https://www.youtube.com/watch?v=fbrYdYk6mRE,irrelevant,Autos & Vehicles,Ad showing EV charging technology
https://www.youtube.com/watch?v=NJYYseJfask,inappropriate,Adult Suggestive Content,Ad for an indian song having intimate lyrics
https://www.youtube.com/watch?v=6xnbGZADld8,child directed,Toys,Ad for nerf guns for 5-6 year olds playing with family
https://www.youtube.com/watch?v=2uP7iKtRLRY,irrelevant,Business & Entrepreneurship,ad for a construction company
https://www.youtube.com/watch?v=4FWCW3T9n7M,child directed,Toys,ad for a toy lineup inspired by a dog cartoon
https://www.youtube.com/watch?v=dtwFPBY7zdo,irrelevant,Software,Ad for an elearning platform
https://www.youtube.com/watch?v=lWqgjDv4txw,child directed,Toys,ad for lego style cars
https://www.youtube.com/watch?v=FkdBbpzFpqo,irrelevant,Tech & Gadgets,Ad for a heaphone lineup
https://www.youtube.com/watch?v=3vUfLsa0hek,inappropriate,Scariness,Ad for a docuseries. The show advertised may have distressing content
https://www.youtube.com/watch?v=eDbizobB4cY,irrelevant,Software,Ad for a shopify management service
https://www.youtube.com/watch?v=qhvwsEkd9iI,irrelevant,Business & Entrepreneurship,Ad for a job hiring service
