Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=ZelVyOCWqAU,inappropriate,Adult Suggestive Content,ad pertains to a punjabi music video; contains inherent romantic dynamic; some frames show Adult Suggestive Content
https://www.youtube.com/watch?v=8ypZH-bSqno,inappropriate,Scariness,ad pertains to a telgu movie trailer called Weekend Party; shows a bottle of alcohol being smashed; potrays criminal themes; story based on a girl being raped and the criminal being a police officer
https://www.youtube.com/watch?v=ciBYXhBGZx0,inappropriate,Adult Suggestive Content,ad pertains to a music video in Spanish; subtitles unavailable; cannot make out lyrics; contains Adult Suggestive Content 
https://www.youtube.com/watch?v=dxHh8vifYJ0,irrelevant,Tech & Gadgets,ad pertains to the Samsung Galaxy Z Flip
https://www.youtube.com/watch?v=1SzADSaEB8g,irrelevant,Nature & Environment,ad pertains to a video about saving the Amazon rainforest
https://www.youtube.com/watch?v=t02fDghn-t8,inappropriate,Offensive language,ad pertains to a rap song; contains inappropriate language for kids
https://www.youtube.com/watch?v=1NGP4bhbzR0,inappropriate,Offensive language,ad pertains to spanish music;  a lyric talks about a man wanting to kill; rest is largely appropriate
https://www.youtube.com/watch?v=c1-w-tamCeM,irrelevant,Poems/Songs/Nursery Rhymes/Music,ad pertains to a band 
https://www.youtube.com/watch?v=5qt9KyoX1PU,inappropriate,Adult Suggestive Content,ad pertains to a punjabi music video; inherent romantic dynamic; 
https://www.youtube.com/watch?v=u8CL8Zgmv-w,irrelevant,Fashion,ad for women's collection
https://www.youtube.com/watch?v=AtDwRIp91tc,irrelevant,Business & Entrepreneurship,ad showing an upcoming business exhibition
https://www.youtube.com/watch?v=ynOtYmpZxak,irrelevant,Music & Performance,ad showing girls practicing dance and singing and their short journey
