Video Link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=W-QRLo4fFw0,irrelevant,Home and Office,shows moquito trapper
https://www.youtube.com/watch?v=WnSA6VYDJio,irrelevant,Software,tutorial to make animation
https://www.youtube.com/watch?v=YlB8HsuXB-k,irrelevant,Finance & Legal,bank al yousr ad
https://www.youtube.com/watch?v=oo9I8tToBHM,irrelevant,Home and Office,ad for a homeware brand
https://www.youtube.com/watch?v=G-uIluMU7Vw,inaudible,Different Language,"arabic lyric video, can't undertsand lyrics"
https://www.youtube.com/watch?v=1dtzSRlfBDk,child directed,Educational Content,ad for math game
https://www.youtube.com/watch?v=6aHD_E8YfxE,irrelevant,Sports & Athletics,"ad for a sportman, showing his journey"
https://www.youtube.com/watch?v=0p0Ip9K09B4,inappropriate,"Drinking, drugs, smoking","some Adult Suggestive Content, not sensual, lyrics have romance, some drinking"
https://www.youtube.com/watch?v=34u1sOLrgVo,child directed,Education & Learning,adapted mind math game app
https://www.youtube.com/watch?v=UKToKw5fLyA,irrelevant,Education & Learning,shows animations created by uploader
https://www.youtube.com/watch?v=cAMHx-m9oh8,inappropriate,Adult Suggestive Content,"desi mv where guy is expressing disappointemnt at romantic partner, shows disloyalty"
https://www.youtube.com/watch?v=EWIchJ39uK8,irrelevant,Home and Office,ad for ithe interiror of a hotel
https://www.youtube.com/watch?v=z2E2MUYzqIc,irrelevant,Tech & Gadgets,mobile network sevice
https://www.youtube.com/watch?v=bQES_F6c7c8,child directed,Education & Learning,monster adapted mind math game
https://www.youtube.com/watch?v=4PG7Y2V7FRc,irrelevant,Business & Entrepreneurship,ad for call center services
https://www.youtube.com/watch?v=IkyTgjWS484,irrelevant,Fashion,new clothing collection
https://www.youtube.com/watch?v=zNt0yispEhM,child directed,Toys,child gets lego
https://www.youtube.com/watch?v=gHbrMZZ1Tyo,irrelevant,Software,cartoon animation contest ad
https://www.youtube.com/watch?v=pMCk7IX19WQ,inappropriate,Explicit Sexual Content,punjabi song that has a lot of Explicit Sexual Content
https://www.youtube.com/watch?v=Kxa-6j3BwtI,irrelevant,Home and Office,paint ad
https://www.youtube.com/watch?v=iSUSSjw3RVc,irrelevant,Music & Performance,korean song abt movie stars
https://www.youtube.com/watch?v=sGPXOd9kKP4,irrelevant,Education & Learning,tutorial for animation w motion data
https://www.youtube.com/watch?v=gJffNs6nie0,irrelevant,Tech & Gadgets,ad for mobile netwrok service
https://www.youtube.com/watch?v=bUltXkQt5gM,inappropriate,Adult Suggestive Content,"arabic mv, shows two peopel on beach w sensual dynamic"
https://www.youtube.com/watch?v=NvYDEN1m_AQ,child directed,Storytelling,"ad for bimi boo kids, a child directed yt channel"
https://www.youtube.com/watch?v=uxygkzPBlEU,irrelevant,Finance & Legal,bank app orange black
https://www.youtube.com/watch?v=0Ahim5aJmp8,irrelevant,Music & Performance,"korean mv, shows friends in high school"
https://www.youtube.com/watch?v=2nOdKMCD-a0,inaudible,Different Language,"arabic mv, lady singing and cooking"
https://www.youtube.com/watch?v=1rAgIaxYm3A,inappropriate,Explicit Sexual Content,"sensual element in dancing, lyrics in arabic"
https://www.youtube.com/watch?v=W-Ardr2Oeu8,inappropriate,Explicit Sexual Content,"korean mv, has sensual undertones"
https://www.youtube.com/watch?v=hHF-FRKOmmY,irrelevant,Machinery,ad for a machine supplier in china
https://www.youtube.com/watch?v=qYzYsaX-22c,inaudible,Different Language,"music video w dancing, no overtly inapp content but lyrics not understandable"
https://www.youtube.com/watch?v=Q4LQi6Vp13k,inappropriate,Extreme stunts ,"fitness training, shows someone perched on the edge of a building"
https://www.youtube.com/watch?v=VzWlUcoxvmY,inappropriate,Explicit Sexual Content,"suggestive lyrics, dance, indian mv, "
https://www.youtube.com/watch?v=A2ajy4iu9xE,child directed,Poems/Songs/Nursery Rhymes/Music,"achoo, children's song, animated"
https://www.youtube.com/watch?v=kl_KL4YVTmo,irrelevant,Parenting & Family,ad for baby essentials in a department store
https://www.youtube.com/watch?v=Y7TNd_Z2edY,irrelevant,Parenting & Family,ad that shows a family growing up
https://www.youtube.com/watch?v=XQRKPcDXv-g,inaudible,Different Language,lyric video in arabic
https://www.youtube.com/watch?v=G8iRbdh8kLw,inappropriate,Adult Suggestive Content,punjabi mv w romantic dynamic
https://www.youtube.com/watch?v=fnMwCP9Wljo,inappropriate,Adult Suggestive Content,"indian mv, haryanvi lang so cant undertsand lyrics but appears to have intimate/romantic undertone, shows a gun too"
https://www.youtube.com/watch?v=ZelVyOCWqAU,inappropriate,Adult Suggestive Content,"shows romantic dynamic, and lryrics ni punjabi song"
https://www.youtube.com/watch?v=8wYSPQp8jNQ,child directed,Educational Content,storybook app
https://www.youtube.com/watch?v=pmJdFF_ahV0,inappropriate,"Drinking, drugs, smoking","animated storyline follwoing issues w 3 diff couples, shows smoking and mature themes"
https://www.youtube.com/watch?v=nOxZiav_pv8,child directed,Educational Content,ad for math game
https://www.youtube.com/watch?v=_DWvtRHFnTs,irrelevant,Machinery,led driver ad
https://www.youtube.com/watch?v=adGpfVqKhnI,irrelevant,Education & Learning,ad for a childre n's school
https://www.youtube.com/watch?v=fysVod7eanc,inappropriate,Adult Suggestive Content,"kannada music video, romantic elements w couple "
https://www.youtube.com/watch?v=G6VlMqWlbug,irrelevant,Sports & Athletics,shows journey and struggle of athlete who runds
https://www.youtube.com/watch?v=9ZpbadFMqLo,inaudible,Different Language,"arabic lyric video, can't undertsand lyrics"
https://www.youtube.com/watch?v=8zIQ9PKYWDE,irrelevant,Finance & Legal,"health insurance ad, animated"
https://www.youtube.com/watch?v=O85rODOt9BQ,inaudible,Different Language,"mv in arabic, man singing and roaming streets"
https://www.youtube.com/watch?v=B84349ZaHyg,irrelevant,Music & Performance,perofmance of korean artist 
https://www.youtube.com/watch?v=ylrMZ63hi2g,irrelevant,Travel & Adventure,marrakech getaway travel ad
https://www.youtube.com/watch?v=4uEZzOMBbus,inappropriate,Offensive language,profane lyrics in song
https://www.youtube.com/watch?v=OqOoSEgMrNM,irrelevant,Finance & Legal,"animated, ad for an insurance service"
https://www.youtube.com/watch?v=_SMiQqay3S4,irrelevant,Travel & Adventure,botel/residential colony ad
https://www.youtube.com/watch?v=NWNTcOd33Qs,irrelevant,Home and Office,ad for interior of a house
https://www.youtube.com/watch?v=_axD_oF_PU8,irrelevant,Software,"ad for an international virtual card, shows its use on e-comm apps"
https://www.youtube.com/watch?v=erRjQLJR2dU,irrelevant,Finance & Legal,"animated but about wafacash, digital wallwt, maked made for kids incorrectly"
https://www.youtube.com/watch?v=1q-l3Y2_szk,irrelevant,Tech & Gadgets,ssd ad
https://www.youtube.com/watch?v=Huhc_1ykWOc,irrelevant,Tech & Gadgets,speaker ad
https://www.youtube.com/watch?v=6zP_KnLDHGY,inappropriate,Adult Suggestive Content,"sensual undertones, nothing explicit, lyrics also okay "
https://www.youtube.com/watch?v=8Un2khGNb3U,inaudible,Different Language,"song in arabic, only audio"
https://www.youtube.com/watch?v=8ZkE4jmX4YY,inaudible,Different Language,"song in korean, band performance"
https://www.youtube.com/watch?v=UDL75pNyw64,irrelevant,Gaming & Entertainment,yt premium ad
https://www.youtube.com/watch?v=y8PtMj070_E,irrelevant,Home and Office,ad for home design 
https://www.youtube.com/watch?v=CxUcLE-SuqE,irrelevant,Software,ad for shopify management app
https://www.youtube.com/watch?v=YiRty0R6vag,irrelevant,Play and Adventure,"shows animals, with animated content, ad for horse riding center"
https://www.youtube.com/watch?v=c0JoY05GDww,inaudible,Different Language,"punjabi, cant understand lyrics"
https://www.youtube.com/watch?v=83zGfs112zU,irrelevant,Gaming & Entertainment,teaser for a podcast 
https://www.youtube.com/watch?v=BbXwQ48r5SQ,irrelevant,Music & Performance,"punjabi music video, audio videos seems fine, shows girl and boy but no sensual interaction "
https://www.youtube.com/watch?v=0D9FnfmPRnE,irrelevant,Fashion,clothing pacakge services ad
https://www.youtube.com/watch?v=LQYoreruLIU,inaudible,Different Language,"music video, can't undertsand lyrics, looks shady"
https://www.youtube.com/watch?v=QsDLXpIH9Cg,inaudible,Different Language,music video in another language (arabic)
https://www.youtube.com/watch?v=BRA01J9-F5I,irrelevant,Software,whatsapp transfer between ios and android
https://www.youtube.com/watch?v=KmFEk-EdEN8,irrelevant,Food and Cooking,ad for kehwa
https://www.youtube.com/watch?v=p6JzJ6u1BdE,irrelevant,Food and Cooking,sorbet tutorial
https://www.youtube.com/watch?v=eq_7wqMobFs,irrelevant,Tech & Gadgets,ad for an esim
https://www.youtube.com/watch?v=vz7Spp8E2Mo,inaudible,Different Language,"music video in arabic language, cant undrtsand, again shady"
https://www.youtube.com/watch?v=BXGozbc8RN8,irrelevant,Music & Performance,studio performance
https://www.youtube.com/watch?v=qbJrszYEi6U,irrelevant,Personal Care & Beauty,ad for fragrance
https://www.youtube.com/watch?v=TjxskTJd9eM,irrelevant,Education & Learning,ad for a robotics online tool
https://www.youtube.com/watch?v=CWmVhmT5bgQ,irrelevant,Gaming & Entertainment,adult oriented cartoon meme
https://www.youtube.com/watch?v=DyIMb0oO8Qw,child directed,Storytelling,"ad for bimi boo kids, a child directed yt channel"
https://www.youtube.com/watch?v=YT4Xgnuj9nU,irrelevant,Autos & Vehicles,car features
https://www.youtube.com/watch?v=d8RE4869Bgk,irrelevant,Parenting & Family,familial gift giving
https://www.youtube.com/watch?v=fOdo1GkzZAk,child directed,Education & Learning,walkthrough for kids math game
https://www.youtube.com/watch?v=c46Psa0YiuA,inappropriate,Explicit Sexual Content,"korean mudic video, a lot of dancing and a little sensual, shows someone sitting on a couch thats on fire"
https://www.youtube.com/watch?v=kBqrf1LvpPo,inappropriate,Adult Suggestive Content,"romantic lyrics and gestures, shirtless man"
https://www.youtube.com/watch?v=Zmf9ZdvtwhU,irrelevant,Education & Learning,"lodz uni ad, shots of tech labs"
https://www.youtube.com/watch?v=f2bUS3lnpbA,inaudible,Different Language,"arabic mv, has sensual undertones but cannot understand lyrics"
https://www.youtube.com/watch?v=AE9BTVpyuuQ,inaudible,Different Language,"music video in arabic, no overt inapp, but not srue about lyrics"
https://www.youtube.com/watch?v=3a3Y-L0Ni2k,irrelevant,Finance & Legal,"animated but about wafacash, digital wallwt, maked made for kids incorrectly"
https://www.youtube.com/watch?v=-I0Yj7NLxu0,irrelevant,Different Language,korean mv
https://www.youtube.com/watch?v=QVV1tWgcBhg,irrelevant,Music & Performance,music beat
https://www.youtube.com/watch?v=4QtUgqup_CY,inaudible,Different Language,arabic lyric video
https://www.youtube.com/watch?v=gx3p8TfBl0o,inappropriate,Explicit Sexual Content,"music video in arabic, a lot of consumerism promo, showing ferrari and some sensual content/dynamic between actors"
https://www.youtube.com/watch?v=1UKKXFir0Cc,irrelevant,Software,sandbox game nft creation ad
https://www.youtube.com/watch?v=E8AkFNlbE0g,child directed,Family friendly gaming,minecraft ad 
