Video link,Primary Tag,Secondary Tag,Description
https://www.youtube.com/watch?v=nOxZiav_pv8,child directed,Educational Content,"adapted mind ad, mathematical animated ad"
https://www.youtube.com/watch?v=vdhg3PRUC7g,inappropriate,Adult Suggestive Content,display of mild Adult Suggestive Content and relationships
https://www.youtube.com/watch?v=7dWVS8Ieezg,irrelevant,Food and Cooking,pepsi ad
https://www.youtube.com/watch?v=sAXSkxfFrzg,irrelevant,Health and Wellness,green tea ad for healthy living
https://www.youtube.com/watch?v=_uXmL3GjnIc,inaudible,Different Language,"korean, probably a tv series ad"
https://www.youtube.com/watch?v=QMO0v386OUE,irrelevant,Gaming & Entertainment,musical video gane
https://www.youtube.com/watch?v=SsVKhvrj5zs,irrelevant,Personal Care & Beauty,shampoo ad
https://www.youtube.com/watch?v=4lfREv23G4w,inappropriate,Physical Violence,video game with display of violence
https://www.youtube.com/watch?v=STkP7wC3K7Q,irrelevant,Social Issues & Activism,women empowerment podcast
https://www.youtube.com/watch?v=PfitJkrq3Cc,inappropriate,Physical Violence,"pubg ad, display of huge scary dinosaurs, gun, gun shooting, other weapons"
https://www.youtube.com/watch?v=fkualPBp4-g,child directed,Storytelling,ali baba story
https://www.youtube.com/watch?v=eOIQUii89BM,irrelevant,Food and Cooking,nescafe coffee's ad
https://www.youtube.com/watch?v=0MZ_a5mqSwg,irrelevant,Fashion,clothing brand ad
https://www.youtube.com/watch?v=EVQZJ8sHBK4,irrelevant,Food and Cooking,coca cola ad
https://www.youtube.com/watch?v=L6ncifAaAU0,irrelevant,Health and Wellness,green tea ad for healthy living
https://www.youtube.com/watch?v=7dc20mK0yko,irrelevant,Food and Cooking,tea ad
https://www.youtube.com/watch?v=X6Eb4k3jAxU,irrelevant,Finance & Legal,trading app
https://www.youtube.com/watch?v=XzD2wrCtIGY,inappropriate,Adult Suggestive Content,"display of Adult Suggestive Content, non physical and slightly physical"
https://www.youtube.com/watch?v=TjxskTJd9eM,irrelevant,Software,software to make robots
https://www.youtube.com/watch?v=6cqjBjmORZ4,irrelevant,Tech & Gadgets,mobile ad
https://www.youtube.com/watch?v=fvrHIs6kOQM,inappropriate,Adult Suggestive Content,"display of Adult Suggestive Content, slightly physical and non physical "
https://www.youtube.com/watch?v=Lugz1-Z7Yeg,irrelevant,Personal Care & Beauty,beauty cream/facewash ad
https://www.youtube.com/watch?v=UNOh5ZcJ9wc,irrelevant,Food and Cooking,ice cream sticks ad
https://www.youtube.com/watch?v=J2qQM5FcDWY,irrelevant,Gaming & Entertainment,korean tv show clip
https://www.youtube.com/watch?v=1dtzSRlfBDk,child directed,Educational Content,"adapted mind ad, mathematical animated ad"
https://www.youtube.com/watch?v=4yiKeU0yL_I,irrelevant,Food and Cooking,"everyday, dry milk powder ad"
https://www.youtube.com/watch?v=h1E66HcEh5Y,irrelevant,Food and Cooking,"tang, powder for refreshing drink"
https://www.youtube.com/watch?v=foaBqlYbRNQ,irrelevant,Software,company for IT solutions
https://www.youtube.com/watch?v=yaZ5QKEclmg,irrelevant,Music & Performance,rain sounds for relaxation and reading
https://www.youtube.com/watch?v=GWAVshatzXE,irrelevant,Music & Performance,music band's concert dates
https://www.youtube.com/watch?v=iZeYse7M1EY,irrelevant,Tech & Gadgets,"ufone, network service company ad"
https://www.youtube.com/watch?v=Vqal1GMV0aA,irrelevant,Music & Performance,english music video
https://www.youtube.com/watch?v=cAMHx-m9oh8,inappropriate,"Drinking, drugs, smoking","display of wine, and extra marital relatinships"
https://www.youtube.com/watch?v=vEx_ygFUZqE,irrelevant,Software,grammarly ad
https://www.youtube.com/watch?v=hml_A7h0yQg,irrelevant,Health and Wellness,green tea ad for healthy living
https://www.youtube.com/watch?v=bQES_F6c7c8,child directed,Educational Content,"adapted mind ad, mathematical animated ad"
https://www.youtube.com/watch?v=osPUC2K7tNs,irrelevant,Music & Performance,"hindi music video, a wedding in the video"
https://www.youtube.com/watch?v=Wj0M6Pm_K1w,irrelevant,Tech & Gadgets,"zong, network services"
https://www.youtube.com/watch?v=k7vIGznjP1Y,irrelevant,Food and Cooking,"multiple foods, visit dubai ad"
https://www.youtube.com/watch?v=RbuYchAUtWQ,irrelevant,Software,video creator's tool kit
